row ID,row m/z,row retention time,s102_BB8_01_51048.mzXML Peak area,s24_BD2_01_51087.mzXML Peak area,s1_BD6_01_51095.mzXML Peak area,s19_rerun_BC10_01_51138.mzXML Peak area,s111_BC11_01_51081.mzXML Peak area,s103_rerun_BC8_01_51134.mzXML Peak area,s101_BA9_01_51025.mzXML Peak area,s14_BB4_01_51039.mzXML Peak area,s110_rerun_BB12_01_51140.mzXML Peak area,s22_BC4_01_51065.mzXML Peak area,s17_BA6_01_51019.mzXML Peak area,s25_BE7_01_51121.mzXML Peak area,s32_BB9_01_51050.mzXML Peak area,s41_BD7_01_51097.mzXML Peak area,s34_BA8_01_51023.mzXML Peak area,s35_BA7_01_51021.mzXML Peak area,s42_BB3_01_51037.mzXML Peak area,s43_BE10_01_51125.mzXML Peak area,s40_BE8_01_51123.mzXML Peak area,s37_BA5_01_51017.mzXML Peak area,s2_BE6_01_51119.mzXML Peak area,s38_BE5_01_51117.mzXML Peak area,s28_BE4_01_51115.mzXML Peak area,s26_BC9_01_51076.mzXML Peak area,s68_BA11_01_51029.mzXML Peak area,s67b_BB6_01_51043.mzXML Peak area,s70_BC2_01_51061.mzXML Peak area,s69_repeat_RD11_01_51500.mzXML Peak area,s44_BC5_01_51067.mzXML Peak area,s46_BE11_01_51127.mzXML Peak area,s5_BC6_01_51069.mzXML Peak area,s51_BD5_01_51093.mzXML Peak area,s48_BD12_01_51107.mzXML Peak area,s4_BD9_01_51101.mzXML Peak area,s71_BC3_01_51063.mzXML Peak area,s84_BB7_01_51046.mzXML Peak area,s60_BE12_01_51130.mzXML Peak area,s86_BB11_01_51054.mzXML Peak area,s83_BD3_01_51089.mzXML Peak area,s73_BD8_01_51099.mzXML Peak area,s78_rerun_BC12_01_51132.mzXML Peak area,s90_BA10_01_51027.mzXML Peak area,s82_BD10_01_51103.mzXML Peak area,s79_BE2_01_51111.mzXML Peak area,s72_BD4_01_51091.mzXML Peak area,s13_repeat_BE4_01_51280.mzXML Peak area,s85_BB10_01_51052.mzXML Peak area,s92_BE3_01_51113.mzXML Peak area,s94_BA4_01_51015.mzXML Peak area,s9_BB5_01_51041.mzXML Peak area,s113_rerun_BA4_01_51154.mzXML Peak area,s99_BB2_01_51035.mzXML Peak area,s76_BA12_01_51031.mzXML Peak area,s18_BG7_01_51491.mzXML Peak area,s20_BD8_01_51244.mzXML Peak area,s12_BC6_01_51209.mzXML Peak area,s10_BE10_01_51275.mzXML Peak area,s11_BA10_01_51166.mzXML Peak area,s100_rerun_BA6_01_51158.mzXML Peak area,s109_repeat_BC8_01_51291.mzXML Peak area,s112_repeat_BB9_01_51300.mzXML Peak area,s16_BD2_01_51227.mzXML Peak area,s23_repeat_BD5_01_51511.mzXML Peak area,s47_repeat_BB5_01_51298.mzXML Peak area,s15_BA3_01_51149.mzXML Peak area,s95_repeat_RA3_01_51493.mzXML Peak area,s45_BA7_01_51160.mzXML Peak area,s21_BA9_01_51164.mzXML Peak area,s36_BD4_01_51234.mzXML Peak area,s31_BC2_01_51201.mzXML Peak area,s3_repeat_BB7_01_51502.mzXML Peak area,s39_BD9_01_51246.mzXML Peak area,s33_repeat_BE7_01_51515.mzXML Peak area,s64_repeat_BE6_01_51282.mzXML Peak area,s29_BB4_01_51179.mzXML Peak area,s52_BC9_01_51216.mzXML Peak area,s63_repeat_BC3_01_51289.mzXML Peak area,s56_rerun_BA5_01_51156.mzXML Peak area,s49_repeat_BB12_01_51305.mzXML Peak area,s59_BE8_01_51271.mzXML Peak area,s27_BE5_01_51263.mzXML Peak area,s30_BB2_01_51174.mzXML Peak area,s50_BG5_01_51487.mzXML Peak area,s53_repeat_BB10_01_51504.mzXML Peak area,s75_BE11_01_51277.mzXML Peak area,s61_repeat_BC10_01_51509.mzXML Peak area,s58_BD10_01_51248.mzXML Peak area,s65_repeat_BB11_01_51303.mzXML Peak area,s74_repeat_BD12_01_51287.mzXML Peak area,s67_repeat_BA8_01_51294.mzXML Peak area,s77_BB8_01_51188.mzXML Peak area,s54_BE2_01_51257.mzXML Peak area,s66_BC11_01_51220.mzXML Peak area,s6_BD3_01_51232.mzXML Peak area,s8_repeat_BD6_01_51285.mzXML Peak area,s80_BC12_01_51222.mzXML Peak area,s7_BB6_01_51183.mzXML Peak area,s81_BB3_01_51177.mzXML Peak area,s88_BD7_01_51242.mzXML Peak area,s87_BG6_01_51489.mzXML Peak area,s98_BG3_01_51483.mzXML Peak area,s57_BA12_01_51170.mzXML Peak area,s97_BG2_01_51481.mzXML Peak area,s93_BE3_01_51259.mzXML Peak area,s91_BA11_01_51168.mzXML Peak area,s89_BD11_01_51250.mzXML Peak area,Unnamed: 109
445,409.2195684599478,11.720707443365693,161752.10899999956,163160.53800000035,213572.64399999872,122204.79300000015,189670.40900000112,249276.2644999989,152046.30849999934,132535.83899999876,59360.829000000194,76085.54900000019,175211.0804999999,172160.89449999988,159071.34599999833,127522.27000000089,51958.99949999958,45863.860000000284,136631.18250000072,146926.83849999955,200763.1134999989,151828.1495000005,231808.30399999968,441152.36,231643.05499999988,262229.44249999983,166275.70300000088,157245.41150000045,45791.79249999875,41405.45949999857,150114.4965000009,164506.9320000005,123358.35349999803,93152.51099999993,183008.53149999978,182394.83050000036,0.0,36957.1335000013,153284.01550000018,86732.78300000053,249277.68900000013,120897.93050000074,210923.16499999934,201492.3820000004,131476.5749999992,0.0,223598.5550000011,69393.81000000142,136693.58049999975,225990.7874999989,118845.55049999869,180522.11699999796,250139.8079999984,179145.36749999953,96591.8624999979,82329.39150000049,254742.62800000052,50622.86949999972,35587.08999999929,165636.40200000204,218814.3910000009,35771.46300000074,107949.37199999932,99900.6560000009,196226.5374999998,283012.9844999991,180106.0080000002,41388.122999998304,269672.3855000003,270961.85050000076,65336.58200000037,76063.4315000007,42521.94099999892,54050.27050000028,40727.23200000083,35999.144999998236,87714.89749999941,76466.25000000131,283252.5649999987,339521.0445000008,36689.833000000646,285568.9314999999,335119.1695,179716.3290000014,396275.64250000136,83330.97400000003,385641.04050000093,78540.54099999863,295138.12549999787,35167.214999999815,384733.4915000004,70432.8589999988,251840.5004999976,281418.80850000016,217526.5685000001,132184.98100000026,70033.90250000014,50215.42799999994,192465.71199999945,110361.01150000117,0.0,445288.6769999994,319750.972000002,52897.030999998584,40667.3550000026,213044.28050000052,48063.228499998986,80801.05850000036,
446,515.2474534921106,11.261619025157232,48735.215499999416,127918.46499999914,47536.68199999934,64291.80149999992,96692.75350000024,124197.09300000039,47727.44749999952,72480.76099999963,48012.741499999705,76376.47450000021,63584.68699999997,51783.044999999314,58350.46200000003,84378.33150000013,96418.82299999916,73776.98749999919,35478.76450000067,64125.777500001335,71925.4620000003,36722.42350000127,61876.201000000576,64405.555499999835,37592.88399999925,81160.84449999977,48778.238499999316,59550.249999999876,47296.4689999994,81268.56649999894,53365.072499999886,52112.61150000097,124556.67250000023,62249.377499999806,106163.95050000004,26751.101500000284,24074.10600000065,23702.91599999999,60975.48000000059,48107.70100000032,59899.06200000025,99028.75150000023,34655.41499999981,60985.72199999947,110926.38549999963,37301.91800000006,74247.41450000093,36067.01450000022,69091.98400000008,38318.0469999998,137765.88549999992,37597.4925000004,109284.18699999998,90616.05549999991,62754.41550000072,80189.97600000116,41305.609000000535,50429.58949999992,37181.90700000195,93192.4269999998,40151.29250000035,290943.13749999786,74241.05000000066,84322.19199999937,422407.58699999744,182647.2944999963,74620.9165000007,430701.26950000133,26157.97400000075,51513.534000000196,53101.40849999999,61908.503500000224,39969.31199999873,66706.32900000017,337686.1520000035,142275.94499999887,131121.26149999982,37718.9695000006,372308.25199999945,39838.92900000061,578059.5865000003,582150.3064999997,160362.24150000015,92184.78699999957,299260.956000001,193435.26650000206,580104.7944999997,38817.799999999326,83927.20599999916,106703.03500000287,251613.5119999995,71509.50550000067,38240.35050000003,54522.9735000002,38700.4179999998,37502.753999999484,37558.287000001204,40270.996000000916,92014.21199999981,86876.68800000011,53244.15400000081,81331.77750000064,858116.0160000004,108559.507,77972.98000000128,96431.30700000052,145974.04599999991,27427.1099999998,
447,455.2253391071148,11.351657547169802,40518.02299999972,124323.00050000002,64347.28550000053,54213.77350000136,94340.62850000095,67581.41049999959,84316.99249999982,40120.0124999995,51180.37850000007,28631.15299999936,119076.97100000018,26672.05200000039,87998.48800000055,81844.37200000032,64618.90200000017,50545.872499999314,63118.09649999988,66537.29400000014,56627.05549999999,67062.29149999992,54352.285000000404,42570.12950000015,65776.2344999995,72522.44199999966,84122.36499999964,116138.83599999973,99991.29599999938,163404.5084999992,42915.30399999959,97607.78549999963,66891.02900000077,55866.66149999986,42617.01900000091,68874.00199999902,90024.8939999991,25229.88749999999,40098.48350000017,77053.2585000006,76180.1784999998,68632.38300000009,77198.18600000019,37603.97799999954,83849.29450000051,80532.13750000011,80090.98999999957,36100.76099999875,102454.15850000024,53154.9304999993,37553.59849999969,99776.3610000006,27515.074000000255,52206.49700000002,50210.31750000068,42247.21999999965,95946.271,68393.98250000026,147130.67350000108,29384.626000000168,22164.532499999048,516047.9389999994,439115.5904999982,39117.81150000005,40799.76950000143,37323.527999998376,40205.71800000038,363224.4180000021,74161.66250000121,98227.39700000043,42525.605000000636,107704.3284999998,199147.5159999996,77697.86449999966,382341.3290000008,73391.46700000067,85108.73499999897,56244.34849999908,37710.86900000088,42068.79800000044,37538.86550000132,479015.61150000116,56182.45649999959,60643.88199999918,154068.8430000017,40317.67299999861,106768.74150000082,655491.3235000005,106772.4955000002,36796.4924999998,75455.9985000021,36967.037500000864,28368.277999999966,60171.865500000036,82296.66300000036,28190.281500000714,74064.4749999996,128204.00399999954,109538.33449999958,96841.19699999977,40926.47100000042,82943.49550000016,120219.83850000154,95391.64900000053,40867.97999999966,111110.06700000014,76271.5884999999,80909.57800000058,
448,409.21980135387895,11.496368446601934,107757.38049999984,100217.66200000074,64776.861999999725,43407.24599999911,44018.10600000059,129408.14450000048,94351.95400000009,83720.03299999991,152586.50499999966,92346.26000000033,29406.177999999516,45079.494500000525,111558.78650000053,72532.17149999853,29378.745500000878,84150.6915000006,66520.08650000089,106384.06749999989,52380.848999999835,51555.04749999951,28313.886999999522,105460.4969999998,63020.175500000085,61232.82550000005,41794.787000000266,74731.43799999909,77525.67499999999,40806.47999999966,43385.99299999962,85058.35650000111,79951.7725000003,43313.18450000113,49255.17700000012,109586.4870000008,93980.28200000037,93526.85449999988,76030.8849999996,40857.72150000028,64965.02199999987,60324.927499999685,96269.69649999992,42844.202499999046,45270.1709999999,71842.04300000005,56855.21749999952,34450.0700000017,29598.755000000143,85637.7139999997,55836.0400000008,99418.05750000113,80280.85800000046,41100.01099999996,127448.75499999961,446695.5145000008,127183.55649999864,144570.49150000047,72598.20499999907,0.0,83747.55050000014,71514.35550000053,279537.36400000163,32155.995000000068,80692.33750000072,109214.81349999947,30140.484500000537,42909.007999999136,66000.77349999883,45449.85800000012,75605.41449999901,0.0,321042.6440000031,51409.15300000039,83369.13199999918,35917.64000000219,81938.92749999923,78048.27800000072,109319.45449999905,50086.714500000315,108949.19999999936,102319.36149999806,49104.4225,149827.71149999948,40789.196000000586,127904.1419999989,36423.664999998655,39764.664999999884,33451.31499999998,35516.62400000032,72010.90899999918,69846.6155000003,65366.105499999685,198333.90600000054,64027.12800000084,0.0,721748.2039999991,65282.022000000616,129307.04550000074,45707.78849999936,65573.07300000016,82988.58200000113,474578.5965000001,113396.51750000028,313639.48099999945,95716.33800000083,141119.4640000012,83874.86999999912,
452,481.241330292654,11.323884905660377,78960.55750000037,116885.51349999981,66176.62649999907,40721.26850000004,69263.50000000081,122728.57299999955,115185.61799999971,110776.30049999918,80749.90950000017,112162.1009999998,56248.23850000022,135291.11400000032,79498.70899999961,81526.80750000053,68460.08299999991,65409.512499999626,75493.24900000043,41368.44999999875,55049.39199999959,30252.4980000007,27070.89199999901,41545.76450000015,40489.61450000127,43495.440499999866,63559.18250000053,66673.28699999966,76364.92749999953,39176.865000000806,69502.31549999918,81922.78900000046,122872.20599999881,39564.79099999891,29582.914999999262,55741.47549999977,27046.785000000702,89733.66950000002,68267.61100000015,64309.2145,119948.72299999975,70857.00000000001,40429.443999999225,90960.51400000048,110848.896,79564.02800000022,80190.40399999994,548473.6229999986,114560.7300000001,66304.59049999999,114472.33849999955,93847.08550000025,69935.41050000067,53642.988500000036,52231.24050000045,37012.04600000183,57932.29250000104,69621.6829999996,399322.1595000005,73193.56100000022,76430.3374999984,35903.88200000032,343332.385499998,42111.98649999993,416759.4384999981,34273.12900000021,156130.4145000009,113380.95149999936,45294.455000000286,61227.7500000002,44432.118499999015,53235.37199999921,76376.37900000003,78780.02500000021,143727.45750000133,195359.92050000152,104917.71849999977,88019.35250000015,686114.9734999979,131175.15099999995,406358.62000000186,34365.4940000014,119300.4495000003,63711.3894999991,74499.61099999832,255890.5910000028,33887.53700000118,35544.47749999958,77342.3305000001,34456.505999999405,68411.12549999871,33670.83999999972,99964.18900000016,104145.73100000087,42250.70250000023,73843.61449999972,34204.291000000216,56723.604500000256,60014.39399999964,40180.435500000334,87822.14900000054,37638.7224999987,181148.34749999817,75444.0820000004,37309.06500000239,81424.09199999996,143949.87849999958,107860.67250000025,
454,808.5846890676472,9.509297736625518,85565.36050000043,3023.4740000000065,0.0,143097.80550000005,40466.911499999886,0.0,0.0,557186.3655000003,198638.17300000007,470169.8814999998,749496.3784999999,0.0,26597.180999999608,66471.18199999971,0.0,0.0,119056.9314999998,158939.6385000002,81177.12750000085,314065.4610000001,65243.74200000028,134984.92250000054,62402.310999999725,267931.0560000004,38306.904500000186,286502.711499998,3181.992000000045,135462.4800000005,61868.29949999996,354423.7345000037,0.0,736804.8434999998,111912.47000000047,633984.1444999996,187027.19,5865.9449999998515,0.0,128480.93999999984,0.0,53199.21399999978,6583.830500000111,0.0,234891.3580000023,3354.6150000000434,66939.92900000041,54544.54799999998,0.0,0.0,2746.434500000008,132404.25749999937,3561.801999999976,1212.860000000039,6828.042000000063,0.0,0.0,0.0,255153.57800000138,182634.6620000004,682824.1100000003,131271.24950000044,122432.81199999947,12224.374499999993,166940.35,167388.2634999991,1567.485500000009,11534.179500000037,862784.1014999999,47294.15449999958,0.0,1694.812500000003,0.0,710574.1240000003,0.0,475182.78500000096,0.0,177786.4874999984,667504.2114999993,914568.5869999992,130566.24750000135,98756.4905000008,6003.0959999999695,13770.480500000198,6470.436999999989,0.0,887401.7644999981,29112.893999998898,211707.8765,19662.58500000012,17185.73049999991,17352.084499999473,12417.770500000104,10989.96150000001,47475.21000000014,89080.88149999938,16273.981999999816,114747.36849999994,0.0,1047.6405000000102,2663.792999999987,15322.001500000037,0.0,0.0,0.0,208300.10499999954,0.0,170934.95150000002,
456,423.1998402249282,11.42498443396226,37839.392999999436,36944.497499999954,47243.90599999949,50478.163499999435,47861.71250000042,26512.552999999883,35514.32650000056,24702.29250000014,73993.75950000017,74392.41849999933,111031.5759999999,48693.68949999921,83012.74999999935,37443.17150000033,60394.62500000014,95415.92699999998,71749.80250000082,74651.01199999929,73533.9935,35408.908999999905,62461.32499999936,101075.33200000077,38427.26500000055,53214.280999999544,58057.71200000005,23523.04499999899,54468.0105000004,77804.38600000055,84220.37049999996,73658.7819999991,105210.56900000037,37280.898500000934,108115.31599999976,73918.60800000062,82562.6975000001,92067.72349999985,69027.7984999998,58661.446499999875,71537.61399999977,37890.977499999986,24706.53899999932,45947.84400000055,41598.20250000079,61425.34949999996,38376.67899999919,98693.65499999891,36033.988499999934,50477.05999999979,24025.745999999806,72629.48000000032,71348.87300000012,57587.9020000005,47957.54400000094,79012.70499999786,87670.64599999905,70358.57299999954,71091.02699999796,56288.29049999912,56856.003000000135,212245.9644999989,71930.31799999878,38349.90900000009,38019.325000001336,71481.20599999969,64848.406999999366,38986.857000000455,85386.38300000041,40613.69949999966,40373.637499999866,51003.16050000081,77970.65599999751,28863.85049999982,75300.25249999903,103929.5480000005,113965.7844999999,38271.890500000096,69715.48899999968,59914.45700000072,35814.37950000042,107669.81699999991,99289.82099999994,74128.14600000088,76707.01199999782,722685.8684999978,171056.2830000007,112170.00199999961,107492.09150000004,34621.942499999815,70167.15100000174,340197.68599999987,50812.389500000194,42952.15550000045,40606.25400000021,53507.22350000045,375083.69849999814,41300.189499999775,53920.76849999983,68875.15449999941,68923.29799999997,653368.5095000004,335343.3314999989,142801.76850000006,114115.65500000199,90564.09100000057,40065.28950000032,44475.44900000044,
457,457.20550821223856,10.350423584905666,188453.9109999997,115316.4219999997,162994.63849999994,212161.20649999977,100073.42700000056,109404.65250000056,67417.8469999992,86222.6139999993,98739.08799999877,91323.2299999989,135538.55950000064,102299.46349999977,51070.003499999366,135949.2979999989,81614.10700000082,51268.749500000056,134984.9184999994,118936.52050000026,136134.65549999953,155175.16949999932,137754.33100000027,107500.93250000008,122592.31799999895,141682.0939999986,50475.844000000056,124299.61849999904,63608.38550000076,39774.82800000036,86814.29049999983,163924.08049999972,73949.05350000129,177668.02950000027,91570.00800000002,104188.13249999905,232404.98849999922,95054.96099999998,117875.82500000006,96068.92199999944,64355.192499999735,85993.58049999969,83525.94199999978,175425.10599999965,54968.27049999951,227713.03249999968,178402.31900000008,35258.5259999992,52080.755500000334,154665.17650000026,66861.87300000107,83157.52950000037,67656.09899999989,82297.62350000131,105029.33699999971,332409.9995000012,214134.43400000004,169150.34249999974,565265.2565000006,34900.361499999985,36468.023999999816,242856.52350000048,353860.13849999924,90906.58900000047,118559.52599999875,106245.39249999911,155871.60050000006,40079.13999999967,203424.24549999947,107120.83500000054,136092.56850000002,52638.29150000097,39642.07999999967,104614.02749999985,77278.25499999957,65098.076000000256,124582.08950000006,51235.159500000416,352933.2019999984,160238.9495000001,481174.79249999893,36542.96100000075,322341.7040000007,71161.20250000032,475884.3329999992,423641.08999999904,475618.31899999897,74835.02399999891,89229.07200000023,506217.7459999994,37849.26599999815,366271.63800000283,71285.3239999999,114463.4290000012,167193.09299999927,126929.15100000064,196755.5655000009,122206.011499999,170221.79800000048,72431.21199999895,124367.15350000057,39842.97999999967,258462.92899999899,54885.54950000061,38872.98250000024,200269.14700000102,106503.198000001,227299.0475000013,
458,457.20541369468236,11.588230141843974,89427.57650000084,69177.79800000023,61462.33950000026,0.0,63464.381999999365,117453.40349999932,42215.42300000013,60192.05700000003,121972.2934999996,24834.979000000658,36018.029500000186,0.0,21464.36399999989,23781.22749999936,56281.16900000045,0.0,115552.52799999964,81553.89449999992,0.0,31864.80350000061,0.0,54411.03100000002,137443.4440000001,100882.97450000027,0.0,90576.63249999935,82900.86899999983,39310.099499998636,62514.618500000324,97170.42049999967,49937.91200000028,44267.077499999905,0.0,22764.55500000004,92969.24200000046,43858.20799999987,64305.63149999981,56312.95700000002,21785.613500000243,86144.23999999974,67250.7329999995,19677.818500000038,76949.2014999996,79623.50999999973,22157.039999999903,69994.85249999951,52205.654500000426,0.0,45444.57999999952,73026.32349999913,0.0,22025.42750000049,105962.96550000002,79640.12850000049,58582.214999999225,172737.63149999874,74386.27899999991,35854.57999999926,39778.07550000037,36362.680999998745,37053.371999998635,127430.5620000008,149143.32600000055,36680.4679999984,114640.66100000044,118327.68500000233,142502.37950000016,146405.43549999956,160936.46050000036,45994.8035000011,79467.47100000095,119586.23899999994,39223.72850000024,242328.78699999856,131099.5275000003,110758.62849999998,74258.33799999936,149002.18599999926,72799.2149999993,37715.9189999986,164454.2150000006,71407.64500000069,39576.074999999066,155752.45599999998,74178.42550000237,37730.249999999236,134409.8155000003,35817.82800000012,36293.152000000526,71437.83350000075,54639.42150000046,0.0,128174.27199999914,139087.74550000046,73634.23399999799,27339.89850000007,152029.8315000001,39993.78999999893,0.0,114828.21699999877,38699.650500000906,81545.19949999911,39052.46400000103,0.0,108152.32349999913,62625.59550000004,
459,423.1998689834028,11.272636320754714,61001.161500000584,36944.497499999954,108398.25250000018,25767.159000000538,64612.54449999999,39969.30849999952,105795.66949999948,24702.29250000014,78180.35800000039,40199.38450000018,123432.06899999989,49511.540000000125,37297.272999999186,37714.04550000013,35987.65600000082,157973.88800000073,72075.18499999995,27113.930999999222,65404.25200000004,40004.53150000038,113869.44349999914,50923.84699999992,38427.26500000055,53214.280999999544,118975.5984999995,23764.840000000153,45035.75949999962,76844.71599999914,26441.90900000047,26027.55199999983,104846.44850000038,62990.41099999921,120978.34050000012,25363.84250000025,59327.71550000022,92067.72349999985,39040.965000000135,24988.504999999946,87169.39549999955,26371.261000000348,124513.80200000011,80290.6960000006,39403.819500000536,26191.76700000126,48688.70950000031,68413.49350000083,61831.707500000295,103810.6424999998,24593.57500000004,139294.03500000027,40455.57799999937,60175.66000000013,62513.88999999979,307204.9805000019,83396.68900000051,91418.16949999973,241142.81749999945,42750.96599999978,71392.22099999968,35945.519999999706,635403.4450000012,87303.51399999963,75765.17499999968,173246.96850000106,90048.27299999967,77624.51150000107,98546.36700000004,54476.219499999774,108765.36299999898,74864.6135000004,38260.60799999879,28863.85049999982,37493.933999999455,102944.27000000028,151325.18049999987,66751.98849999945,36043.465999998756,82320.97449999969,346404.18250000104,314739.791,153092.2005000008,87036.4144999997,557398.2169999997,722685.8684999978,174280.00900000078,180262.23950000148,102272.66799999923,34614.7129999994,70346.37550000145,199104.61,40126.45599999989,96547.54850000043,108946.578500001,91795.00399999956,102333.13750000046,105799.0655,52274.397999999725,26805.927999999454,55469.3914999994,373270.77349999815,37925.273999998586,28888.097999999296,37621.53400000132,134815.37649999882,114611.14699999958,59627.324500000046,
460,481.2412770888446,11.522680228758164,99028.91949999989,67800.91800000092,72590.80300000032,40160.41249999921,42315.84149999957,0.0,25008.102000000392,26534.674000000257,104744.30899999946,26567.50399999996,52289.55699999965,78891.43899999997,41215.06699999986,76840.22450000035,38988.51399999976,37508.85250000018,78053.43949999988,46346.06699999992,67043.67100000009,38875.2630000003,102772.89250000057,41186.03300000004,107217.11100000069,60191.97549999981,41768.63800000088,52159.701499998635,63572.068500000896,37835.838000000134,61604.449500000046,68230.82150000003,67772.55449999904,26262.980999999894,103022.63099999899,81424.90600000053,27512.08100000021,106870.51899999914,41933.901999999725,106300.01600000037,120748.0455000006,132013.91799999995,27297.414000000386,63134.97299999921,42002.62400000081,25224.555999999302,28518.20199999988,65788.63199999905,120125.28449999975,67839.55400000012,73141.055,63833.053500000584,26228.739999999554,26611.595500000003,95963.96399999883,407187.0825000007,76859.23349999834,59286.89649999987,234224.25849999892,153449.95399999988,151132.54750000118,762917.2945000003,71295.97699999937,117637.46049999927,209010.44050000134,68053.84999999843,0.0,711857.4254999995,144813.19650000118,41867.65500000044,166501.78649999952,0.0,37990.95400000122,31349.073500000937,75255.49999999937,67929.31150000062,77522.15150000041,55939.938499999924,69442.36199999994,61972.24850000015,35246.5124999998,263904.7475000012,63138.025499999465,51147.414999999884,541366.6975000008,37023.004999999896,269853.02549999964,809329.7399999999,99425.37500000114,35252.38750000083,34419.868000000504,256102.26,41934.05800000032,102901.9504999992,45281.391999999854,77816.94699999942,34909.03999999971,66420.8604999992,44983.05000000012,56233.51199999957,44832.510000000446,364527.3670000028,74413.7250000016,50746.51649999983,37144.92599999819,71727.95549999952,0.0,61961.51400000049,
461,481.24137575974,11.194967767295594,177535.26750000042,41422.65200000087,40981.57949999915,40721.26850000004,72260.46050000003,98010.1704999997,40913.373500000496,110776.30049999918,56459.75300000055,72215.79799999952,70953.9875000001,162440.72699999972,56956.75450000049,43692.73949999938,28474.86799999982,42440.34999999989,158582.35199999932,41368.44999999875,129634.92099999936,58238.22499999973,54067.82200000046,43553.95799999956,130909.2839999993,75270.61750000002,67057.45100000036,55862.36250000029,42651.008999999016,37448.8574999998,44260.32399999983,60442.120999999344,240467.05499999961,67510.97549999985,74699.60050000006,131073.27949999965,53782.52099999922,156646.96949999983,112310.07649999976,80394.94950000031,146815.34299999962,42464.13800000014,137292.92200000017,53778.151000000114,56694.417499999494,58185.85099999983,81823.99549999954,65494.412999998975,122309.95300000039,43594.354999999836,92362.73599999967,180325.4190000004,112548.85349999943,52347.97400000009,41674.3699999996,36480.40199999904,30425.311500000047,101304.62699999996,34256.203999999314,46278.881000001165,91749.5774999992,239196.62599999976,35562.88499999981,72586.54800000023,558350.9074999987,739239.6430000019,215158.3625000002,146738.15949999838,58159.34399999954,136539.74449999974,90446.47650000002,87020.72400000069,37573.69950000044,108780.12400000004,141421.25349999903,33605.32799999893,46235.16450000045,118291.03950000064,852910.3189999983,161220.20250000036,34763.1339999994,266321.96600000036,46615.95700000017,31380.828000000678,325213.4959999976,189101.84699999948,34068.800999999236,1192981.1165000012,77342.3305000001,133428.567999999,611780.539999997,33426.72149999885,98837.76050000083,80242.5894999999,73882.12550000088,30960.297499999662,359600.18399999844,43853.555999999226,75773.71749999923,127806.0834999997,60089.9735000006,436580.6424999986,38705.22399999856,154605.35350000052,535781.463499999,82017.82399999876,60942.49399999957,80051.2959999991,
462,481.24134256524076,10.367643396226422,160781.7075000016,249172.2615000001,174387.95899999922,281238.2100000002,217791.24149999887,135929.22300000035,56223.048999999446,152137.30699999948,73395.05900000065,151747.27649999913,116693.66300000102,207709.55800000002,107410.13499999962,204671.2844999987,90725.64999999916,128666.90300000158,132644.37800000087,134079.1860000018,219361.73649999933,94553.88549999954,77466.40699999918,456120.97299999936,95536.07900000064,121276.57349999885,71725.98800000013,110726.34899999916,139720.29400000058,37151.923999999264,133643.38999999914,60144.24100000048,136421.41650000002,132602.4059999998,142158.70699999982,413564.85849999846,206541.1794999989,135460.4759999997,77613.07500000027,127294.23150000065,74522.66599999952,151525.1889999994,131328.71599999926,179418.5264999998,60382.824499999464,95450.34250000061,199063.9040000015,275179.5810000003,127267.9754999999,114780.33350000065,72437.38500000144,111655.27949999926,93259.61349999996,156764.32399999947,86802.19999999937,279798.350000002,276040.1550000006,135833.78350000022,259901.98200000226,280938.34950000065,124721.67950000078,164134.77800000075,167197.07199999838,140793.79749999926,417539.2009999993,132763.97400000106,57662.61200000003,351411.88950000034,371296.4759999987,59891.09049999986,156025.76250000086,368319.12300000037,558472.424499999,81478.70550000036,170039.02850000115,275244.33049999963,222030.26500000016,111822.42650000006,325853.8054999985,137341.48050000038,164383.26300000187,129545.3815,142349.77450000035,211297.23399999973,37669.007000001315,533924.9189999988,1540771.7504999978,448635.120500001,77959.51749999968,416888.0084999993,322222.88400000025,217605.13149999926,59976.536500000475,144602.3235,275723.34899999877,75537.16199999885,383497.5305000004,290182.8475000001,133456.56650000025,113572.72799999945,116133.81300000078,423584.3915000008,242952.83899999954,89312.54549999839,416789.939500001,190431.3685,206798.9025000004,62512.16849999974,
