row ID,row m/z,row retention time,s102_BB8_01_51048.mzXML Peak area,s24_BD2_01_51087.mzXML Peak area,s1_BD6_01_51095.mzXML Peak area,s19_rerun_BC10_01_51138.mzXML Peak area,s111_BC11_01_51081.mzXML Peak area,s103_rerun_BC8_01_51134.mzXML Peak area,s101_BA9_01_51025.mzXML Peak area,s14_BB4_01_51039.mzXML Peak area,s110_rerun_BB12_01_51140.mzXML Peak area,s22_BC4_01_51065.mzXML Peak area,s17_BA6_01_51019.mzXML Peak area,s25_BE7_01_51121.mzXML Peak area,s32_BB9_01_51050.mzXML Peak area,s41_BD7_01_51097.mzXML Peak area,s34_BA8_01_51023.mzXML Peak area,s35_BA7_01_51021.mzXML Peak area,s42_BB3_01_51037.mzXML Peak area,s43_BE10_01_51125.mzXML Peak area,s40_BE8_01_51123.mzXML Peak area,s37_BA5_01_51017.mzXML Peak area,s2_BE6_01_51119.mzXML Peak area,s38_BE5_01_51117.mzXML Peak area,s28_BE4_01_51115.mzXML Peak area,s26_BC9_01_51076.mzXML Peak area,s68_BA11_01_51029.mzXML Peak area,s67b_BB6_01_51043.mzXML Peak area,s70_BC2_01_51061.mzXML Peak area,s69_repeat_RD11_01_51500.mzXML Peak area,s44_BC5_01_51067.mzXML Peak area,s46_BE11_01_51127.mzXML Peak area,s5_BC6_01_51069.mzXML Peak area,s51_BD5_01_51093.mzXML Peak area,s48_BD12_01_51107.mzXML Peak area,s4_BD9_01_51101.mzXML Peak area,s71_BC3_01_51063.mzXML Peak area,s84_BB7_01_51046.mzXML Peak area,s60_BE12_01_51130.mzXML Peak area,s86_BB11_01_51054.mzXML Peak area,s83_BD3_01_51089.mzXML Peak area,s73_BD8_01_51099.mzXML Peak area,s78_rerun_BC12_01_51132.mzXML Peak area,s90_BA10_01_51027.mzXML Peak area,s82_BD10_01_51103.mzXML Peak area,s79_BE2_01_51111.mzXML Peak area,s72_BD4_01_51091.mzXML Peak area,s13_repeat_BE4_01_51280.mzXML Peak area,s85_BB10_01_51052.mzXML Peak area,s92_BE3_01_51113.mzXML Peak area,s94_BA4_01_51015.mzXML Peak area,s9_BB5_01_51041.mzXML Peak area,s113_rerun_BA4_01_51154.mzXML Peak area,s99_BB2_01_51035.mzXML Peak area,s76_BA12_01_51031.mzXML Peak area,s18_BG7_01_51491.mzXML Peak area,s20_BD8_01_51244.mzXML Peak area,s12_BC6_01_51209.mzXML Peak area,s10_BE10_01_51275.mzXML Peak area,s11_BA10_01_51166.mzXML Peak area,s100_rerun_BA6_01_51158.mzXML Peak area,s109_repeat_BC8_01_51291.mzXML Peak area,s112_repeat_BB9_01_51300.mzXML Peak area,s16_BD2_01_51227.mzXML Peak area,s23_repeat_BD5_01_51511.mzXML Peak area,s47_repeat_BB5_01_51298.mzXML Peak area,s15_BA3_01_51149.mzXML Peak area,s95_repeat_RA3_01_51493.mzXML Peak area,s45_BA7_01_51160.mzXML Peak area,s21_BA9_01_51164.mzXML Peak area,s36_BD4_01_51234.mzXML Peak area,s31_BC2_01_51201.mzXML Peak area,s3_repeat_BB7_01_51502.mzXML Peak area,s39_BD9_01_51246.mzXML Peak area,s33_repeat_BE7_01_51515.mzXML Peak area,s64_repeat_BE6_01_51282.mzXML Peak area,s29_BB4_01_51179.mzXML Peak area,s52_BC9_01_51216.mzXML Peak area,s63_repeat_BC3_01_51289.mzXML Peak area,s56_rerun_BA5_01_51156.mzXML Peak area,s49_repeat_BB12_01_51305.mzXML Peak area,s59_BE8_01_51271.mzXML Peak area,s27_BE5_01_51263.mzXML Peak area,s30_BB2_01_51174.mzXML Peak area,s50_BG5_01_51487.mzXML Peak area,s53_repeat_BB10_01_51504.mzXML Peak area,s75_BE11_01_51277.mzXML Peak area,s61_repeat_BC10_01_51509.mzXML Peak area,s58_BD10_01_51248.mzXML Peak area,s65_repeat_BB11_01_51303.mzXML Peak area,s74_repeat_BD12_01_51287.mzXML Peak area,s67_repeat_BA8_01_51294.mzXML Peak area,s77_BB8_01_51188.mzXML Peak area,s54_BE2_01_51257.mzXML Peak area,s66_BC11_01_51220.mzXML Peak area,s6_BD3_01_51232.mzXML Peak area,s8_repeat_BD6_01_51285.mzXML Peak area,s80_BC12_01_51222.mzXML Peak area,s7_BB6_01_51183.mzXML Peak area,s81_BB3_01_51177.mzXML Peak area,s88_BD7_01_51242.mzXML Peak area,s87_BG6_01_51489.mzXML Peak area,s98_BG3_01_51483.mzXML Peak area,s57_BA12_01_51170.mzXML Peak area,s97_BG2_01_51481.mzXML Peak area,s93_BE3_01_51259.mzXML Peak area,s91_BA11_01_51168.mzXML Peak area,s89_BD11_01_51250.mzXML Peak area,
325,124.08569537008154,10.657896060606058,2683613.106500001,0,0,1065715.178500004,0,238414.59699999852,124661.08099999922,3032276.9459999925,3617071.357999998,119767.47999999556,0,0,120465.33000000387,0,0,0,1310143.3399999943,0,0,0,0,0,0,122173.43999999898,1160545.129999999,121845.89100000568,116884.25550000409,62231.462000002,371274.86150000733,0,124985.9399999993,0,0,0,243928.91499999544,1515268.4364999917,0,3470714.9404999968,0,0,0,125076.04200000147,0,0,0,334363.0669999989,3514643.365499994,0,0,1975061.177999992,0,1962306.5315000021,120773.64400000188,33476.1945000002,0,117914.57700000072,247236.88249999887,0,0,723139.7945000003,153520.66300000032,115933.23999999903,104081.94349999951,273490.03800000116,0,30423.445999999873,0,0,0,356159.2804999955,0,0,473934.75350000133,190093.01949999735,242833.0689999941,240258.16349999973,260465.33700000003,0,186713.6614999998,214029.8844999967,0,0,31885.920000000584,0,174063.014999998,150824.75399999882,0,385280.9960000011,211258.76449999935,354479.6144999989,232313.4430000041,0,3770495.9130000025,0,224117.8945000009,236495.58900000757,121006.12850000215,3800242.526000001,0,68887.15950000002,0,0,0,0,0,0,
331,810.5993009335245,9.496056666666664,9551.755499999968,193285.83849999972,0,0,5446.634500000026,896428.4604999995,625269.764000001,0,0,152983.03599999586,349884.5320000005,651502.8830000003,0,199477.6104999998,1260046.608000002,161433.4195000032,4906.963999999966,353609.63499999756,0,19752.178000000047,0,422542.70650000125,93522.73950000023,311837.77950000187,0,0,4471.066999999997,761964.2754999995,0,0,398765.3224999997,352072.9030000004,697036.7799999992,481123.1079999994,11556.944000000001,17775.289500000014,2602.6064999999708,0,3092.342499999992,110301.4144999996,6035.14899999997,118173.32999999876,0,0,259338.04149999964,18595.898999999892,438679.4819999993,5099.331999999924,656403.0854999974,0,1065.6940000000063,3015.106499999975,304162.36300000036,45015.2105000007,7870.853999999871,150380.8245000005,0,428920.62149999937,0,0,0,5342.05399999999,26435.46399999997,0,2978.26249999998,0,0,0,363341.7175000002,4823.430499999982,0,227454.64350000082,471920.23500000226,43045.83949999998,4392.630499999881,422980.19250000187,112119.72399999968,6653.0909999998485,26071.390500000085,18640.90549999986,910667.2185000004,733445.4825000011,195902.1930000008,0,662099.3669999999,46584.69650000003,0,40319.30550000028,7126.739500000111,22734.014000000076,6141.123000000136,6026.405000000085,49000.906499999706,18856.205499999778,8800.20449999984,381858.0765000022,1820794.9454999971,2174.7390000000387,74759.74549999986,2904.5280000000043,3651.8080000001014,1162760.7864999962,677.2799999999918,12031.458500000255,245847.0225000019,270071.9140000001,
332,499.2513243136461,9.98860927672956,148070.2974999989,121755.78949999876,296070.049999999,381419.93649999937,299547.95449999976,64441.29100000168,355858.87600000284,571855.5659999998,87924.78799999724,421405.7175000002,64101.68800000056,32021.49699999852,92491.37999999832,154705.30749999802,532735.6800000004,379597.72500000097,273154.81750000163,31857.770000000564,185523.08850000182,120893.37900000073,361881.99050000083,504151.943499999,382728.22249999974,187754.38149999967,120935.85350000125,293805.74699999887,142553.7434999983,476967.16249999614,395946.107,31445.954999999823,217428.27600000074,182504.08300000016,342152.755499998,382015.80750000064,31995.25199999936,86390.76900000102,272475.50250000024,264483.01700000046,119781.17200000022,365137.4435000022,91619.8484999996,646630.2759999974,32691.181499999257,154064.01899999892,661335.6849999994,651750.1930000004,30336.228499999117,375787.3800000012,459474.5105000013,331566.3430000013,407885.4105000012,31792.502500000195,378020.77550000197,287070.0919999987,365147.4180000003,326283.7364999972,500092.9719999992,787984.1400000011,647918.2890000023,543328.0765000005,302943.6404999974,275634.24699999887,631915.0494999996,725668.5760000008,122435.68149999999,191135.34849999897,310949.00899999804,254194.40549999772,242945.66849999866,273265.65249999956,373730.1950000005,247110.639500001,421289.3015000012,304362.99000000046,237665.54500000042,664097.948499999,439294.3489999998,157261.69550000122,629052.1885000007,309720.90249999776,456748.51849999913,400225.2644999985,320207.72900000087,189519.10600000113,523211.36400000134,222877.13099999938,461556.24650000007,392391.06750000006,509102.579000002,654559.487500002,334422.6584999987,218125.54400000014,120375.68599999996,187774.04000000143,346114.5675000006,124378.3489999987,452085.6555000013,181145.14799999964,127758.65699999983,425037.30449999793,412728.35800000327,126123.11699999796,617068.6540000022,136791.0810000006,156524.43249999968,432485.8104999995,
333,810.5992439578444,9.711757575757575,23045.076999999972,127811.28000000089,0,289891.42099999957,4151.247000000058,0,147679.28999999884,0,0,0,24231.826500001127,206102.84649999932,156607.01449999984,141387.84050000025,0,0,15316.899999999974,0,312467.1024999997,2895.0250000000005,0,265129.8989999996,61621.0830000007,219371.1275000006,0,0,4707.046000000021,0,0,0,0,137782.8319999993,0,0,9304.223999999951,18714.647499999955,3536.3529999999364,0,3073.124999999999,35812.15400000033,5049.587000000012,17701.33999999985,155428.2914999992,0,451906.86199999833,23143.224999999868,162544.95150000037,5248.705000000125,241884.65850000066,0,850.6409999999996,1905.2225000000378,82695.66049999994,29873.026499999367,9012.69449999998,76429.04450000016,354307.10350000043,0,0,223110.4540000007,0,2533.800000000001,4672.616000000048,0,2853.133999999989,0,0,0,101225.21400000044,2697.26400000005,0,0,281711.5925000004,28864.924500000103,10610.017999999902,0,126391.78150000033,10155.780999999832,9403.329999999925,13748.806499999955,0,741124.0754999978,153184.21749999968,0,0,28874.722000000133,0,47126.65299999966,2463.684999999932,21971.095999999936,12123.648500000063,10443.096999999965,49513.179500000195,9624.689500000262,5988.66650000013,27317.72699999938,0,1844.0279999999866,42576.579000000165,6219.305500000017,0,0,0,8149.51199999997,0,0,
334,540.1762450210227,3.4083338596491224,0,24121.168999999947,186.81750000000125,425.6199999999999,446.55199999999763,272.87800000000107,245.9249999999984,2469.822000000005,0,18756.262999999974,71037.51349999984,73027.86649999997,240314.0955,269273.8555000002,15944.369499999997,39434.15450000006,204976.02049999984,12827.249500000005,137810.29150000037,46101.52500000002,61269.27249999989,189346.9519999998,618.0915000000009,59900.59100000006,777.9154999999989,39920.52299999999,71913.16549999997,405.80950000000087,4787.556499999996,72466.78900000002,32558.14049999992,156830.08150000017,59100.94750000006,295.19300000000186,78204.95299999996,0,60115.25749999999,16269.332499999993,6682.588500000023,5154.947000000001,22705.82649999999,30110.639499999987,202228.06600000028,0,152216.39599999966,783.6439999999967,498.1040000000029,22499.28049999993,48582.862500000025,65600.29250000004,175.53349999999955,201.65850000000034,1167846.4954999995,550.7709999999968,46612.90999999997,133624.75250000012,164171.15249999997,249888.76299999998,434.54149999999765,252.17500000000044,0,162867.37700000027,6376.834499999995,79873.21049999978,14528.410500000024,3759415.887999992,26728.205499999996,51136.05399999985,83822.40350000006,411681.0185000002,3066.7685000000006,30149.571499999867,58866.60599999993,0,53618.989499999945,48376.06599999988,166.5149999999983,0,106357.6510000002,95901.22149999996,132096.45949999997,165697.0734999999,371681.4535000002,209402.1195,205715.86499999985,11390.788999999995,57093.20549999986,0,0,266633.3254999994,158579.38400000034,0,50011.308999999914,132616.40999999977,31846.622999999912,52406.86200000005,49273.14900000001,146453.46849999984,63629.624500000085,235.94400000000135,178.32399999999924,10074.393499999962,0,57943.575,56138.88350000006,77710.40849999995,
335,1046.797665581677,2.3159250000000005,24713.007499999956,0,182.0000000000001,0,3438.0279999999907,221.7375000000012,14485.489499999963,199.77499999999873,2230.598499999986,17829.589000000004,41122.833499999964,0,40714.72599999991,36415.99000000002,290.28000000000105,36737.97450000002,31831.17399999997,439.00600000000003,21280.230999999974,39538.345,11810.520000000035,11013.175499999981,0,27914.879999999943,170.09200000000033,33810.772499999985,46192.67200000004,0,0,41369.4315,1872.0680000000016,38320.81600000002,10076.60500000001,0,25894.925500000052,0,35031.96250000004,3843.083000000014,0,185.65899999999988,366.01600000000144,35573.06599999999,43257.86399999992,0,42605.5610000001,0,18329.588499999878,9148.472499999985,27844.656000000123,0,0,0,27616.888499999906,183.34399999999994,25070.989000000034,29547.196500000126,23447.9470000001,42449.46249999991,20113.557,0,38908.63150000006,43621.15999999997,884.2499999999943,47616.82800000003,19859.36899999989,19242.42449999989,12334.170999999988,34931.54799999997,40160.26149999999,40572.49199999998,0,0,4375.804000000007,774.0809999999993,0,21372.67199999996,0,0,38725.759999999915,54478.21049999998,43438.897999999936,7885.697499999992,30073.15900000004,5546.7200000000175,10546.679499999967,287.5839999999988,46034.46799999991,0,0,75018.9795,32380.059000000012,0,28207.420499999935,38831.58049999998,1856.7049999999974,4150.03049999999,35338.39299999995,30434.957000000115,28776.359500000046,0,42718.66999999993,0,0,14949.563500000044,2385.251000000004,36106.99399999999,
336,1046.7975578033927,2.4976554112554115,12520.464000000033,0,0,0,990.0825000000058,0,5823.100999999967,186.7320000000007,1080.1009999999997,8156.223500000019,15830.698500000117,0,18810.438500000015,18752.430500000068,211.17299999999994,16320.554499999978,17567.626499999966,0,11629.88049999997,21136.499000000018,5578.455000000016,4350.99850000003,0,12329.042000000021,0,15162.64649999999,22382.152999999947,193.6969999999987,189.65999999999843,17361.90299999988,643.5374999999958,18252.89650000011,3759.254500000001,0,23491.953000000067,0,16329.05950000005,1494.5120000000056,0,185.65899999999988,0,16345.762500000017,21007.111500000006,0,20927.56950000006,0,7407.483000000017,3955.6520000000137,10464.591499999959,0,0,0,21016.588499999973,0,11177.355999999923,13343.070500000047,38977.01900000003,9556.15500000008,7538.34399999997,0,21484.745999999956,21369.26799999993,248.90000000000043,22699.22349999993,5895.474500000039,38131.473499999964,4678.413500000003,18339.35200000002,20206.590499999977,21103.702999999994,176.2560000000007,0,1726.6334999999985,0,193.10699999999957,9314.443500000005,0,370.26900000000035,27822.56899999999,26631.56900000011,22593.016500000038,3811.001500000019,16734.630499999945,3147.5885000000007,3473.8095000000058,1283.7239999999993,23368.890000000043,0,0,18963.021999999968,17589.80600000005,0,13569.766999999987,20591.35549999998,0,728.3819999999981,16854.25249999996,20627.47099999994,12660.147500000014,0,19579.772500000036,0,0,6201.52100000001,999.9014999999977,18384.89000000009,
337,768.5561239615341,8.81006557017544,17225.411499999613,0,0,4606.759999999942,4870.6905000000925,48171.36449999987,50326.42049999998,25550.303500000067,2698.6094999999714,32497.632499999738,62981.25449999998,10253.246500000083,24788.1299999997,0,19619.015000000305,47112.9039999995,33940.970000000045,18235.984500000104,7324.095000000161,22202.390500000165,0,36947.25799999969,49747.539499999824,73097.88650000023,2683.0429999999988,24348.34149999994,713.2789999999952,66215.29200000002,0,84099.36300000016,0,31970.062499999898,5392.277999999955,6331.0204999999605,5294.762499999996,0,0,27564.20350000013,31965.231499999878,68767.41750000021,32318.591999999826,53260.6190000003,5377.544999999855,0,0,0,49582.98299999988,38058.35750000003,0,67977.24899999988,904.1759999999813,836.7625000000287,1930.6125000000034,39841.52200000034,21704.175000000105,52536.87800000024,12435.573500000271,28210.728500000205,0,2841.15899999997,18956.921999999864,646.6149999999946,54100.98350000029,0,631.1099999999897,0,102529.2705000006,0,28251.672499999833,0,0,21390.63800000014,0,20691.185499999778,34915.06100000014,56748.8390000004,38370.42000000008,79760.10200000055,3118.1499999999833,66206.92750000014,0,0,0,0,53872.7810000003,0,0,0,6079.425500000047,1007.5610000000082,1193.1809999999919,0,13782.715500000191,36916.33849999988,0,5867.122999999958,81892.35000000005,1625.6310000000021,0,2150.3949999999877,7237.527499999891,4675.6879999998655,934.647999999996,103029.65099999995,123881.45799999985,0,
338,788.6129633083056,9.089467697594502,66664.62250000075,39352.29699999978,20243.538500000188,19816.48100000003,891.0720000000106,0,0,1051.6519999999741,54138.31900000024,18020.438999999893,21637.515000000476,23044.548999999977,44680.79349999974,31175.14050000032,52032.19800000006,13619.495499999677,0,12684.03949999963,0,61886.11599999868,44695.449499999755,7326.586500000036,32206.38550000043,8333.12200000012,49601.16699999967,50588.11000000035,59235.665499999865,13237.865999999918,6484.3029999999635,100568.59699999918,36468.7865000005,7487.960500000083,68566.58499999973,24128.298499999888,17094.186000000023,73184.17599999925,103541.74899999962,30950.241499999905,64985.65100000016,39103.655999999915,12565.85499999992,70202.87500000042,17329.093499999886,67109.4550000011,14776.064499999871,298890.1905000008,57970.94800000027,52096.116499999975,0,3954.521500000009,21158.557000000023,3445.1299999999774,32168.25899999978,5594.026500000023,22302.18899999891,11225.168500000038,9455.107999999957,0,1177.1609999999732,2880.9230000001703,26005.959500000063,52985.29450000038,128391.62300000068,10465.442499999945,757.7119999999815,0,2964.950999999999,198745.37099999955,1266.972999999977,19942.60350000012,153164.06500000085,17613.97150000024,19393.759499999876,11125.091999999839,45764.35649999991,14310.827999999958,17920.367000000027,1899.0660000000196,349613.7129999998,48774.584500000245,7831.540500000119,299444.5314999988,4925.403500000154,63885.052499998885,7046.388499999986,70543.29999999944,11260.574999999892,249258.81399999975,13066.92549999997,20916.42900000045,189945.86450000023,44444.57300000001,11220.787500000119,690997.197,55966.913500000126,15527.916999999909,6170.81049999994,8710.03300000009,99674.97799999989,5852.36349999981,0,61244.826000000314,0,41655.18549999996,75730.3245000002,25907.765000000647,
339,756.5535756638194,8.376631333333334,17003.150499999996,669.3949999999954,35874.56250000003,13232.153500000051,10926.983499999875,9871.506000000114,9154.04300000003,13856.090500000064,10729.600499999953,11459.323999999782,7465.404000000283,38599.34550000014,16461.364000000012,8784.87900000011,20461.458500000168,16447.62799999987,50962.71799999997,12016.691000000079,27738.360499999966,12143.265999999978,14444.8165,37288.24499999983,23304.75050000014,32848.10150000003,22055.311000000176,13829.324499999962,1066.9735,17053.69799999985,8016.899999999973,20124.57900000031,5830.600000000036,45855.15749999997,23537.466000000106,24342.807500000115,20770.466499999875,750.432999999992,419.2000000000007,15614.404999999973,59784.168499999825,50376.15749999956,18740.371500000165,63151.00449999976,10058.375000000095,0,7056.920000000069,489.16399999998595,10886.120500000221,8724.608000000171,580.2474999999845,17177.47600000018,459.01350000000843,559.0695000000055,2050.750000000018,84787.86099999961,32016.599999999675,6675.290499999958,11307.83950000007,8240.400000000242,35420.24800000001,4014.7064999999084,16107.006499999961,492.59999999999775,20685.218500000145,7092.566999999937,0,2470.388000000008,23626.97900000037,37654.56900000042,16194.15699999992,501.4845000000092,17313.826500000054,18548.521999999473,29276.084999999966,10860.06350000003,20864.596500000167,12051.64199999993,65151.58350000018,12402.124000000218,10115.18899999997,24113.809500000116,842.6025000000045,0,0,9802.079000000052,19444.301499999972,627.8399999999897,30389.356500000817,542.1780000000065,10986.848499999936,1573.1379999999979,12928.568000000052,0,14173.050500000032,11947.352500000092,679.1199999999986,38697.87350000037,29917.3210000002,527.2749999999837,0,7449.358999999907,51268.640999999596,18428.469500000178,589.6799999999878,29660.75799999959,28338.91300000006,37315.09599999996,
340,585.271767785947,3.891521710526315,2931.7695000000094,2754.2750000000046,0,1237.4449999999895,6187.464500000009,0,6438.448000000019,7286.475000000039,1128.237500000002,6926.709500000022,6029.460000000055,2080.8714999999875,13592.142000000027,3221.922999999998,10597.119500000003,16616.013999999894,9654.911999999862,0,3153.3229999999994,22489.947999999942,4359.772000000017,2538.537499999995,0,2900.0125000000053,9249.296500000015,7634.272499999983,3797.5629999999983,1109.6029999999996,1593.8079999999868,2281.280999999995,1890.7349999999994,1244.5000000000023,5656.513500000018,1158.6419999999976,4645.673999999972,0,1202.8529999999992,0,3555.2055000000173,4312.547999999997,0,10259.41350000005,8474.211000000016,0,3588.529999999975,0,2845.6050000000014,0,0,6567.809000000025,11582.556999999984,1682.4149999999997,35102.6324999998,14509.209000000019,4101.339999999986,2442.404000000019,928.6799999999998,4946.240000000044,5695.792999999999,0,0,0,0,0,11313.04700000003,1436.9049999999988,6563.777999999944,31116.300999999996,4255.0625,4314.851500000003,0,0,0,0,9718.405999999992,0,1171.734000000007,17147.403000000053,0,0,1501.6459999999938,6377.959999999947,2719.635499999984,0,860.4749999999926,0,1905.0989999999877,0,0,809.6000000000051,2633.8400000000092,1834.5164999999959,0,4761.850000000009,0,5483.010000000008,5103.6799999999575,13701.335999999965,1221.575000000002,32726.457500000022,30902.52550000019,32923.8729999999,33876.5805000002,0,6792.026499999987,1243.2419999999843,
341,756.5541219017593,8.492314379084966,11367.180500000095,0,10451.856499999885,9144.815499999835,9865.082500000097,15563.220000000048,9154.04300000003,13856.090500000064,5191.576000000005,14006.213499999976,7601.682000000046,44991.34699999999,10092.269500000128,15455.622499999947,13477.530999999924,25165.216499999995,21100.85749999975,16868.40149999993,27229.26850000005,16864.99450000007,6825.110999999884,32289.17250000013,25069.500999999676,20332.966500000148,18864.689000000086,8943.61800000006,536.6295000000152,5633.392500000165,3625.0120000000297,17825.808000000172,5331.168999999985,45855.15749999997,26891.92700000006,9218.568000000225,20770.466499999875,612.7500000000175,987.9644999999979,14092.684499999954,37171.9264999999,16586.02249999991,38751.04899999994,38387.307999999866,5935.800999999872,355.33750000000066,14519.689000000088,489.16399999998595,8801.323000000199,14867.826999999912,732.479999999988,8476.685500000163,459.01350000000843,350.87999999998425,6671.21600000003,46648.28200000055,23723.58000000028,14483.47300000005,7792.07550000017,18985.628500000257,42991.00949999983,3616.841000000006,10631.51850000003,0,19633.56900000001,7320.712999999934,1752.403000000018,1033.8934999999892,37994.75299999986,17123.090499999984,34242.78149999995,1004.5479999999934,25552.21999999993,35072.63749999995,18150.3090000003,3780.516000000045,29086.839499999813,68623.19400000002,25550.95499999978,92385.08499999999,8692.756999999954,12385.420499999953,842.6025000000045,0,627.1625000000215,9802.079000000052,7543.9785000001975,646.022500000017,30677.08100000004,978.4704999999722,6500.841500000085,658.0990000000054,8682.214000000162,587.8800000000049,16903.62699999999,13800.504000000048,572.8834999999915,38697.87350000037,8442.061500000182,396.39600000000473,571.0250000000059,8712.385000000082,15384.048000000048,24889.265499999932,0,18478.700000000343,38703.41249999999,15427.862000000143,
342,756.5537218073894,8.149265151515152,44815.495000000155,0,22145.075499999915,15644.43400000002,11642.877000000091,18516.439000000104,36891.426499999965,77579.43000000001,11027.548999999992,70067.6754999998,21820.896999999688,33107.43149999976,12177.967000000222,10208.138999999986,15902.766000000254,29344.37950000002,38793.07849999996,44821.76500000006,46150.33699999988,28117.783000000054,26541.976499999888,13132.15600000005,58965.89749999991,20076.283000000145,29827.22199999989,21334.682499999886,988.4295000000053,13289.36399999943,13892.752500000044,53113.38799999993,8770.693499999983,24258.853500000183,51082.86099999975,47066.59000000004,6864.039000000081,805.824999999993,224.47450000000495,16122.742000000004,10771.777999999726,13907.88399999992,27653.004499999966,27071.810499999905,22628.996499999994,466.03700000000106,9126.247499999898,628.8000000000216,22006.540499999977,12022.526999999925,471.02399999999705,8520.991499999873,434.8649999999892,777.2190000000112,2703.5075000000315,34024.38400000047,40551.173499999895,6645.473500000149,16070.316999999963,40802.05500000022,91324.77350000017,11519.148500000067,15637.558499999923,394.7580000000047,26989.48299999985,24296.14200000003,503.47999999999365,1849.9479999999833,50916.38100000029,39656.43750000034,37759.904500000055,0,38493.96699999986,57128.55350000039,39181.138999999865,11859.436499999947,18934.043499999745,17397.81899999987,43986.361499999904,45701.808000000005,5090.799000000029,13522.87749999997,679.7879999999968,2390.1474999999464,303.1224999999968,12990.584500000154,19203.328500000112,471.3974999999873,70036.09499999988,581.0910000000104,4908.089500000031,0,4553.193000000021,0,11040.252000000202,17968.74700000009,372.6659999999901,20227.248000000167,46714.68149999999,0,0,3578.736999999994,81442.48549999995,19983.149999999678,0,68560.3649999999,45746.15049999985,44428.40500000015,
344,441.2098307855444,11.791916145833335,0,363715.2509999997,370863.52899999986,196974.81650000197,384617.06450000143,243815.34499999986,149393.83399999907,0,114521.15800000024,369441.37750000204,0,169335.31150000042,101809.0559999992,82344.91900000063,181562.6649999989,0,0,265382.8900000008,0,356807.3374999984,0,178604.568499999,83635.9400000017,389158.979999999,327057.2609999984,77000.50499999948,302541.03699999966,72561.16800000276,333349.94349999866,124114.67000000147,133760.44200000094,321478.76099999814,157678.84549999874,173546.86500000165,123170.23700000017,325711.105499999,82715.488500001,166713.86200000095,275142.1439999999,378673.84400000004,177555.68149999945,343575.6060000008,335406.52899999823,252913.638999998,418878.8594999999,129095.26399999816,119706.2140000001,83770.98300000065,0,122804.0775000001,414020.4489999973,77020.69299999991,83636.95399999834,216233.65299999836,216904.52099999913,89535.1170000021,67761.81300000315,91076.53549999888,134654.70499999908,1164366.8780000021,137436.94549999823,130688.05199999973,286819.55750000104,1131243.8134999988,87045.50200000164,145584.20999999877,397850.4350000005,216373.47550000175,95812.51349999878,126492.07049999858,217601.22100000005,0,141953.33299999774,1116310.0995000005,354114.79700000095,88819.1595000017,271904.17049999855,257808.2404999984,67731.21799999864,132825.29949999863,136643.71650000106,241278.53149999853,141015.32500000345,142893.24099999858,134898.62200000003,70023.85649999676,276080.8159999988,328743.2194999987,137504.57800000085,65755.8605000004,134462.67600000015,178295.05549999824,258892.83800000141,0,66753.53000000291,123683.64499999786,127346.71799999867,133645.1830000009,309075.5624999977,72455.25699999751,211476.24800000043,225717.12900000095,70549.78900000246,181775.75199999934,166054.50150000158,140306.47200000085,
345,215.01676043637548,0.29723852201257867,43225.89,107680.05050000004,52182.606,64365.62300000003,33892.257,77313.545,56651.546999999984,33541.724500000004,95847.38050000001,25731.726999999984,40404.857499999984,76745.56350000003,70987.80399999999,57178.60199999999,267985.4735,122147.79200000004,43710.45950000002,30511.40850000001,80983.019,102928.151,51953.79450000001,58700.7745,83188.95700000001,63001.724,68574.33750000002,281727.8545000002,6095.640000000007,58438.173500000004,26894.7575,73092.65550000001,3277.273,217248.01600000003,99466.58600000001,74910.73549999997,8526.542999999998,47213.36900000001,45958.56050000001,48493.754,49469.912,51351.766500000005,65569.3695,83532.252,130900.81249999994,58256.584500000004,53490.99950000004,18416.876500000002,50559.581000000006,63341.70700000001,48891.778,48808.293499999985,95827.85549999998,77993.38450000001,213052.67049999992,58534.18050000002,92081.31349999997,9346.875500000006,28449.6985,38564.16799999999,105746.00099999999,17461.291999999994,4509.813,15591.798999999995,61205.8675,4405.312499999998,28648.003,443882.1884999999,117161.54050000002,105537.96299999996,98308.78299999997,23518.055500000006,48424.947499999966,49161.687500000044,43180.64799999997,47668.398499999996,55324.7675,282164.3084999998,14302.056999999997,99108.60149999996,1907435.6185,41981.467,163514.982,68351.94100000005,84131.46300000003,136214.48200000008,23256.8175,70528.96200000004,37844.459,6008.959499999999,10654.721,1135840.4019999998,21386.485999999997,141696.28149999998,88448.274,43719.518,15438.745500000005,51478.626000000004,31751.50300000002,39024.111999999994,56205.13400000002,289188.0075,56521.61449999999,268143.17,99707.78700000003,72420.044,78296.34900000002,73609.97900000005,
